date,swb_stress
2008m1,-.3180965
2008m2,-.041645
2008m3,.1405807
2008m4,.0700791
2008m5,.2567593
2008m6,.5095466
2008m7,.6051106
2008m8,.5343703
2008m9,.3893399
2008m10,.560864
2008m11,.8751281
2008m12,1.037255
2009m1,1.229795
2009m2,1.296062
2009m3,1.447463
2009m4,1.587992
2009m5,1.637707
2009m6,1.825906
2009m7,2.010057
2009m8,2.249007
2009m9,2.7537
2009m10,3.313665
2009m11,3.54233
2009m12,3.39176
2010m1,2.826596
2010m2,2.857224
2010m3,3.148435
2010m4,2.914815
2010m5,2.559319
2010m6,2.7955
2010m7,3.597919
2010m8,3.883904
2010m9,3.361974
2010m10,3.004806
2010m11,3.108924
2010m12,2.947776
2011m1,2.17312
2011m2,1.716971
2011m3,1.647028
2011m4,1.567482
2011m5,1.318409
2011m6,1.160325
2011m7,1.344088
2011m8,1.664222
2011m9,1.944536
2011m10,2.2498
2011m11,2.213636
2011m12,1.9434
2012m1,1.660278
2012m2,1.355446
2012m3,1.177049
2012m4,1.207941
2012m5,1.077245
2012m6,1.215723
2012m7,1.52546
2012m8,1.749793
2012m9,1.777846
2012m10,1.730938
2012m11,1.72751
2012m12,1.616367
2013m1,1.429661
2013m2,1.214788
2013m3,1.17801
2013m4,1.106871
2013m5,.9547525
2013m6,1.00985
2013m7,1.324093
2013m8,1.631726
2013m9,1.633093
2013m10,1.653983
2013m11,1.57485
2013m12,1.324837
2014m1,1.166992
2014m2,1.124758
2014m3,1.140401
2014m4,1.120272
2014m5,1.053162
2014m6,1.202132
2014m7,1.466419
2014m8,1.759006
2014m9,1.866518
2014m10,1.917255
2014m11,1.859146
2014m12,1.72538
2015m1,1.46442
2015m2,1.459742
2015m3,1.597462
2015m4,1.682044
2015m5,1.492639
2015m6,1.512399
2015m7,1.836499
2015m8,2.131977
2015m9,2.228004
2015m10,2.308888
2015m11,2.221696
2015m12,2.054154
2016m1,1.975484
2016m2,1.926343
2016m3,1.951004
2016m4,2.107878
