date,cat_health_conditions
2011m1,.3130558
2011m2,1.075889
2011m3,1.179768
2011m4,.7445378
2011m5,.1410197
2011m6,-.2021248
2011m7,-.4538101
2011m8,-.3301268
2011m9,.1366661
2011m10,.226453
2011m11,.0870798
2011m12,-.2191968
2012m1,.2625158
2012m2,.9176687
2012m3,.9588998
2012m4,.5835676
2012m5,-.2318055
2012m6,-.7850503
2012m7,-.6564134
2012m8,-.02582
2012m9,.4794589
2012m10,.3353541
2012m11,-.173472
2012m12,-.6076025
2013m1,-.4387257
2013m2,.019734
2013m3,.1956103
2013m4,.044428
2013m5,-.5888417
2013m6,-1.086331
2013m7,-1.267302
2013m8,-.9059435
2013m9,-.2412643
2013m10,-.0453067
2013m11,-.326391
2013m12,-.6703207
2014m1,-.3950182
2014m2,.0690694
2014m3,.1543732
2014m4,.0123738
2014m5,-.5476788
2014m6,-.8502592
2014m7,-.7702875
2014m8,-.3886843
2014m9,.1887399
2014m10,.3880026
2014m11,.2257636
2014m12,-.2759133
2015m1,-.5628809
2015m2,-.3212475
2015m3,.1750324
2015m4,.3281059
2015m5,-.2450261
2015m6,-.7157471
2015m7,-.7229725
2015m8,-.2722297
2015m9,.3756743
2015m10,.6750172
2015m11,.5108126
2015m12,.1751716
2016m1,.3127597
2016m2,.8221471
2016m3,1.308482
2016m4,1.900562
