date,cat_social_progress
2011m1,-1.23048
2011m2,-.8101215
2011m3,-.4834219
2011m4,-.4183004
2011m5,-.65582
2011m6,-1.177292
2011m7,-1.406921
2011m8,-1.099387
2011m9,-.5896316
2011m10,-.3779988
2011m11,-.5068379
2011m12,-.9439882
2012m1,-1.119043
2012m2,-1.008965
2012m3,-.8250734
2012m4,-.5573724
2012m5,-.5380766
2012m6,-.771934
2012m7,-.7217972
2012m8,-.2369628
2012m9,.1731934
2012m10,.2036042
2012m11,-.0577568
2012m12,-.3333966
2013m1,-.2077315
2013m2,.1075745
2013m3,.2274248
2013m4,.1505622
2013m5,-.3519264
2013m6,-.8472735
2013m7,-.8625466
2013m8,-.4085527
2013m9,.080858
2013m10,.3919757
2013m11,.3766528
2013m12,.1407044
2014m1,.1185077
2014m2,.1689251
2014m3,.1951801
2014m4,.0593191
2014m5,-.4010806
2014m6,-.7566587
2014m7,-.5787455
2014m8,.0465616
2014m9,.7423465
2014m10,1.04632
2014m11,.9539483
2014m12,.810516
2015m1,.8587555
2015m2,1.02138
2015m3,1.14711
2015m4,.9593249
2015m5,.2321268
2015m6,-.4791948
2015m7,-.6589214
2015m8,-.096762
2015m9,.7866175
2015m10,1.296464
2015m11,1.327278
2015m12,1.13677
2016m1,1.176267
2016m2,1.419335
2016m3,1.791757
2016m4,2.37261
