date,swb_laugh
2011m1,-1.41092
2011m2,-.8414105
2011m3,-.4002609
2011m4,-.0187004
2011m5,.2778203
2011m6,.2523918
2011m7,-.1168837
2011m8,-.4287267
2011m9,-.3111593
2011m10,.1332446
2011m11,.345074
2011m12,.2897187
2012m1,-.078654
2012m2,.0275973
2012m3,.3282459
2012m4,.5434637
2012m5,.6956422
2012m6,.7239978
2012m7,.4452172
2012m8,-.0209557
2012m9,-.3644642
2012m10,-.539608
2012m11,-.6511865
2012m12,-.6885996
2013m1,-.615222
2013m2,-.2584153
2013m3,.1489904
2013m4,.2957367
2013m5,.3287818
2013m6,.262069
2013m7,-.0494626
2013m8,-.3434192
2013m9,-.4936927
2013m10,-.3408563
2013m11,-.3855695
2013m12,-.8767055
2014m1,-1.604411
2014m2,-1.739492
2014m3,-1.332532
2014m4,-.9676647
2014m5,-.639715
2014m6,-.6054659
2014m7,-.8121198
2014m8,-1.33999
2014m9,-1.735968
2014m10,-1.673052
2014m11,-1.415509
2014m12,-1.341824
2015m1,-1.656341
2015m2,-1.866243
2015m3,-1.907754
2015m4,-1.762479
2015m5,-1.481184
2015m6,-1.105976
2015m7,-1.245284
2015m8,-1.792144
2015m9,-2.196068
2015m10,-2.075275
2015m11,-1.67341
2015m12,-1.397264
2016m1,-1.61741
2016m2,-1.685819
2016m3,-1.768775
2016m4,-1.732331
