date,swb_stress
2011m1,-.2165825
2011m2,-.4744813
2011m3,-.8577898
2011m4,-1.021141
2011m5,-1.129086
2011m6,-1.060894
2011m7,-.5510966
2011m8,-.0110134
2011m9,.0254635
2011m10,.1173715
2011m11,.1080939
2011m12,-.0913765
2012m1,-.2685739
2012m2,-.2286713
2012m3,-.4800071
2012m4,-.8786064
2012m5,-1.140586
2012m6,-1.176196
2012m7,-.9541811
2012m8,-.4467511
2012m9,.0987598
2012m10,.673296
2012m11,.5394538
2012m12,-.545175
2013m1,-1.379912
2013m2,-1.81502
2013m3,-1.839399
2013m4,-1.691076
2013m5,-1.447474
2013m6,-1.503623
2013m7,-1.625844
2013m8,-1.622186
2013m9,-1.81876
2013m10,-1.920955
2013m11,-2.070195
2013m12,-1.899675
2014m1,-1.503879
2014m2,-1.513894
2014m3,-1.686024
2014m4,-1.88327
2014m5,-2.001004
2014m6,-1.934453
2014m7,-1.705159
2014m8,-1.235559
2014m9,-.7908694
2014m10,-.5246542
2014m11,-.9032998
2014m12,-1.341116
2015m1,-1.595245
2015m2,-2.019967
2015m3,-2.407425
2015m4,-2.700259
2015m5,-2.745724
2015m6,-2.636186
2015m7,-2.186887
2015m8,-1.677553
2015m9,-1.246298
2015m10,-.9284424
2015m11,-1.139363
2015m12,-1.446625
2016m1,-1.612523
2016m2,-1.610898
2016m3,-1.347634
2016m4,-.7974228
