date,swb_security
2008m1,-.2914449
2008m2,-.048241
2008m3,.2352397
2008m4,.2843398
2008m5,.3939411
2008m6,.376619
2008m7,.3043202
2008m8,.0374888
2008m9,-.400693
2008m10,-.5122279
2008m11,-.2648778
2008m12,-.0413352
2009m1,.2249241
2009m2,.4607711
2009m3,.5079129
2009m4,.5124692
2009m5,.4324408
2009m6,.5386258
2009m7,.613592
2009m8,.6365829
2009m9,.4562465
2009m10,.387821
2009m11,.4555858
2009m12,.5921487
2010m1,.7409606
2010m2,1.154268
2010m3,1.254114
2010m4,1.541528
2010m5,1.577466
2010m6,1.474168
2010m7,1.241646
2010m8,.8392293
2010m9,.4111978
2010m10,.1041845
2010m11,.2363351
2010m12,.7148245
2011m1,1.423503
2011m2,1.947171
2011m3,1.913379
2011m4,1.724629
2011m5,1.656827
2011m6,1.752136
2011m7,1.793276
2011m8,1.648411
2011m9,1.469147
2011m10,1.393491
2011m11,1.491371
2011m12,1.690206
2012m1,2.056714
2012m2,2.455463
2012m3,2.739538
2012m4,2.786337
2012m5,2.702244
2012m6,2.539569
2012m7,2.34068
2012m8,2.016441
2012m9,1.740924
2012m10,1.606759
2012m11,1.519138
2012m12,1.522422
2013m1,1.69618
2013m2,1.977901
2013m3,2.2197
2013m4,2.454376
2013m5,2.670655
2013m6,2.700682
2013m7,2.566597
2013m8,2.468426
2013m9,2.331689
2013m10,2.125854
2013m11,1.955094
2013m12,1.916914
2014m1,2.278175
2014m2,2.580312
2014m3,2.60454
2014m4,2.583578
2014m5,2.607783
2014m6,2.616776
2014m7,2.444568
2014m8,2.246545
2014m9,2.134481
2014m10,2.11041
2014m11,2.159126
2014m12,2.172928
2015m1,2.174867
2015m2,2.202611
2015m3,2.281054
2015m4,2.297242
2015m5,2.317582
2015m6,2.144958
2015m7,2.028688
2015m8,2.030624
2015m9,2.104776
2015m10,2.201139
2015m11,2.195082
2015m12,2.221578
2016m1,2.500805
2016m2,2.747837
2016m3,2.798366
2016m4,2.798218
