sadness
1.601393
.5816072
.3416534
-.3298105
-.0838286
-.6472913
.1802628
.5380427
.3126091
.7776567
.5579039
1.427063
.1290783
-.157617
-1.330031
-.7830589
-.277115
-.8770156
-.7646074
-.6069233
1.009457
-.8718565
1.555911
3.455629
1.768523
.7823344
-.4848873
-.0753063
-.3315053
-.5716675
-.2229103
.2297663
.7164
.0286225
-.5406451
2.068686
.5324731
.5511892
-.3622353
.2011771
-.5382655
-.4884169
-.2955485
.7481741
.6292654
-.1478446
.6493483
.4905366
.6563718
.2256837
-1.068705
-1.535624
-1.156714
-.8662803
-1.207996
.2743353
1.582556
