job_search_f
.6510862
.0051259
-.280469
-.6953785
.3051873
2.421114
.4233966
1.314415
1.377403
1.832074
-.4978381
.5542057
1.085242
-.5330306
-1.090052
-1.524302
-.3338073
1.160033
.0618636
.9567558
1.172137
.1538262
1.172806
-.3705448
.8467762
-.3849904
-.2060654
-1.589172
-1.063889
.27446
1.001933
1.451927
.2476823
.4048162
-.871716
-.3210714
1.581947
1.382381
.2361033
.3748097
.4881974
-.1834326
.221302
-.5591278
-1.041716
-1.730674
-1.459749
-.9576061
-.2257786
-1.15624
-1.236264
-2.249555
-.8872229
-.4844988
.0699775
-.5267916
-.7680031
