date,swb_stress
2011m1,-1.354075
2011m2,-.6897044
2011m3,.1172135
2011m4,.2791809
2011m5,.1328632
2011m6,.1706663
2011m7,.0874591
2011m8,.1644633
2011m9,-.0501692
2011m10,-.2138378
2011m11,-.184652
2011m12,.0325342
2012m1,-.0356016
2012m2,-.3698788
2012m3,-.8432359
2012m4,-1.10131
2012m5,-.9813142
2012m6,-.6084136
2012m7,-.207802
2012m8,.1970031
2012m9,.1569499
2012m10,-.1498943
2012m11,-.3549721
2012m12,-.6386353
2013m1,-.855778
2013m2,-.8673989
2013m3,-.5979596
2013m4,-.579074
2013m5,-.4844398
2013m6,-.3861755
2013m7,-.4316247
2013m8,-.4878564
2013m9,-.7314703
2013m10,-1.048131
2013m11,-1.351131
2013m12,-1.699657
2014m1,-1.86662
2014m2,-1.869588
2014m3,-1.589994
2014m4,-1.29745
2014m5,-1.041445
2014m6,-.8061671
2014m7,-.5870672
2014m8,-.415092
2014m9,-.5816513
2014m10,-.8813038
2014m11,-1.120736
2014m12,-1.101312
2015m1,-.9439424
2015m2,-.7759595
2015m3,-.6034816
2015m4,-.5569558
2015m5,-.6799772
2015m6,-.5429031
2015m7,-.3355218
2015m8,-.3226886
2015m9,-.5805462
2015m10,-.7693905
2015m11,-1.061906
2015m12,-1.509082
2016m1,-1.467124
2016m2,-.60381
2016m3,1.072327
2016m4,3.818463
