region,date,mal_etre
Ile-de-France,2013m1,-1.3372966
Ile-de-France,2013m2,-1.0555705
Ile-de-France,2013m3,-1.0444413
Ile-de-France,2013m4,-1.0430763
Ile-de-France,2013m5,-1.3602629
Ile-de-France,2013m6,-1.4019061
Ile-de-France,2013m7,-2.0639832
Ile-de-France,2013m8,-1.8338021
Ile-de-France,2013m9,-.83168083
Ile-de-France,2013m10,-.95313823
Ile-de-France,2013m11,-.78675014
Ile-de-France,2013m12,-.95012635
Ile-de-France,2014m1,.0084899552
Ile-de-France,2014m2,.084887557
Ile-de-France,2014m3,-.17240997
Ile-de-France,2014m4,-.42834258
Ile-de-France,2014m5,-.15326619
Ile-de-France,2014m6,-.74985331
Ile-de-France,2014m7,-1.1711884
Ile-de-France,2014m8,-.96116823
Ile-de-France,2014m9,.14295627
Ile-de-France,2014m10,.19213462
Ile-de-France,2014m11,.36124173
Ile-de-France,2014m12,-.72246438
Ile-de-France,2015m1,.12537949
Ile-de-France,2015m2,.61692858
Ile-de-France,2015m3,.63443625
Ile-de-France,2015m4,.032783177
Ile-de-France,2015m5,.0048828921
Ile-de-France,2015m6,-.0040417034
Ile-de-France,2015m7,-.41953883
Ile-de-France,2015m8,-.14130028
Ile-de-France,2015m9,.56507015
Ile-de-France,2015m10,.79901409
Ile-de-France,2015m11,.69620132
Ile-de-France,2015m12,.0031826589
Ile-de-France,2016m1,1.7525357
Ile-de-France,2016m2,1.3923795
Ile-de-France,2016m3,1.5042613
Ile-de-France,2016m4,.85357821
Ile-de-France,2016m5,.7065593
Ile-de-France,2016m6,.032105267
Ile-de-France,2016m7,-.53381771
Ile-de-France,2016m8,.13533488
Ile-de-France,2016m9,1.2599273
Ile-de-France,2016m10,1.092433
Ile-de-France,2016m11,1.4089555
Ile-de-France,2016m12,.85798234
Ile-de-France,2017m1,1.6622747
Ile-de-France,2017m2,1.9248853
Ile-de-France,2017m3,1.8066719
