date,cat_layoffs
2011m1,1.979321
2011m2,1.523282
2011m3,1.064231
2011m4,.7312572
2011m5,.5971333
2011m6,.7348298
2011m7,.832805
2011m8,.6999631
2011m9,.6632829
2011m10,.6645691
2011m11,.6873606
2011m12,.9455473
2012m1,1.233167
2012m2,1.280823
2012m3,1.060613
2012m4,.779754
2012m5,.4140734
2012m6,-.0592143
2012m7,-.1487771
2012m8,.2238378
2012m9,.7296265
2012m10,1.106891
2012m11,1.02003
2012m12,.4467088
2013m1,.0407893
2013m2,-.2242749
2013m3,-.2749061
2013m4,-.1443181
2013m5,.0372445
2013m6,.0481419
2013m7,.0256225
2013m8,-.0607176
2013m9,-.3800055
2013m10,-.6124623
2013m11,-.7339302
2013m12,-.3503168
2014m1,.2451483
2014m2,.3109263
2014m3,.1739744
2014m4,.0605574
2014m5,-.2463873
2014m6,-.4059899
2014m7,-.5358614
2014m8,-.5300326
2014m9,-.2732493
2014m10,.0791563
2014m11,-.0802042
2014m12,-.3478076
2015m1,-.2893247
2015m2,-.4224664
2015m3,-.5129802
2015m4,-.7300255
2015m5,-1.018382
2015m6,-1.018032
2015m7,-.6720598
2015m8,-.2650672
2015m9,.0906532
2015m10,-.0988963
2015m11,-.8030894
2015m12,-1.432181
2016m1,-1.670414
2016m2,-1.89905
2016m3,-2.042236
2016m4,-2.24866
