anger
-.4129433
-1.817194
-.920137
.3525275
-.0393114
.0157181
-.268236
1.87584
-.5460019
1.16442
-.6197593
-.0091578
.1935282
-.11849
-1.550461
-1.153116
-.8186867
-.174253
.3786534
1.377459
-.0096546
-.0296236
.8286893
.2006581
-.7230287
-1.951
-1.149175
-1.570673
-.3809684
-.263162
-.6927121
.7444108
-.4190481
.5882489
.4171427
.8380145
.5693255
-.6417925
-.9902143
-.6266904
.5950124
.1105246
-.0812243
.0927212
.4382543
.7354143
.3284355
.2245825
-.4432823
-.6787246
-.8967307
-.998061
.4268898
.0369512
.4207037
1.063041
.706346
