region,date,economic
Rhone-Alpes,2013m1,.1096709331697119
Rhone-Alpes,2013m2,.0107005612392511
Rhone-Alpes,2013m3,.0987807208938258
Rhone-Alpes,2013m4,-.5107919905068619
Rhone-Alpes,2013m5,-.5845781490206718
Rhone-Alpes,2013m6,-.0619417663131441
Rhone-Alpes,2013m7,-.3073337277663605
Rhone-Alpes,2013m8,-1.212582335940429
Rhone-Alpes,2013m9,.6398194618523121
Rhone-Alpes,2013m10,.5396500458674771
Rhone-Alpes,2013m11,-.0557179288672549
Rhone-Alpes,2013m12,-.9924740267119238
Rhone-Alpes,2014m1,.753430328731026
Rhone-Alpes,2014m2,.7702751952622618
Rhone-Alpes,2014m3,.3780935587627547
Rhone-Alpes,2014m4,.2039234451949596
Rhone-Alpes,2014m5,.3208963205771787
Rhone-Alpes,2014m6,.6544763501733541
Rhone-Alpes,2014m7,.510951765147703
Rhone-Alpes,2014m8,-.3112659813570125
Rhone-Alpes,2014m9,1.404364156935896
Rhone-Alpes,2014m10,1.018802774803979
Rhone-Alpes,2014m11,.5793206542730331
Rhone-Alpes,2014m12,-.7265925865088191
Rhone-Alpes,2015m1,.7141062500221389
Rhone-Alpes,2015m2,1.133091790867703
Rhone-Alpes,2015m3,1.171137194548334
Rhone-Alpes,2015m4,.5080403148063591
Rhone-Alpes,2015m5,.4595747957272189
Rhone-Alpes,2015m6,.8076779480491366
Rhone-Alpes,2015m7,.0674267107886928
Rhone-Alpes,2015m8,-.6452089122363499
Rhone-Alpes,2015m9,1.154653527640871
Rhone-Alpes,2015m10,1.008444570137986
Rhone-Alpes,2015m11,.5322375781834126
Rhone-Alpes,2015m12,-.0962887969134109
Rhone-Alpes,2016m1,1.367497166352613
Rhone-Alpes,2016m2,.9231884719005653
Rhone-Alpes,2016m3,.8388149035828454
Rhone-Alpes,2016m4,.4143594045724188
Rhone-Alpes,2016m5,.3305524072077657
Rhone-Alpes,2016m6,
