date,swb_job_satisfaction
2008m1,-1.214456
2008m2,-.9303266
2008m3,-.8910737
2008m4,-.9533235
2008m5,-.9373978
2008m6,-.9356955
2008m7,-.9024472
2008m8,-.8771213
2008m9,-.8318223
2008m10,-.5224136
2008m11,.1656411
2008m12,.7066703
2009m1,1.042008
2009m2,.8666195
2009m3,.4953488
2009m4,-.0823243
2009m5,-.4931766
2009m6,-.5210115
2009m7,-.4593033
2009m8,-.2809006
2009m9,.2151052
2009m10,.7318478
2009m11,1.008348
2009m12,1.002048
2010m1,.948823
2010m2,1.099678
2010m3,1.227297
2010m4,.908394
2010m5,.5797724
2010m6,.6636534
2010m7,.8669532
2010m8,.7276174
2010m9,.3738726
2010m10,.2365123
2010m11,.5182181
2010m12,.5309172
2011m1,.1307913
2011m2,-.2906989
2011m3,-.4327399
2011m4,-.4585125
2011m5,-.4957649
2011m6,-.5331972
2011m7,-.6103849
2011m8,-.6737818
2011m9,-.7081968
2011m10,-.8330137
2011m11,-.9020525
2011m12,-.9654383
2012m1,-.938096
2012m2,-.8886045
2012m3,-.8963552
2012m4,-.9476111
2012m5,-1.100212
2012m6,-1.063703
2012m7,-.9001682
2012m8,-.7713436
2012m9,-.7144088
2012m10,-.7082515
2012m11,-.7544621
2012m12,-.9483058
2013m1,-1.051904
2013m2,-1.201466
2013m3,-1.261159
2013m4,-1.28127
2013m5,-1.362986
2013m6,-1.414237
2013m7,-1.413883
2013m8,-1.499842
2013m9,-1.539094
2013m10,-1.449603
2013m11,-1.4091
2013m12,-1.39224
2014m1,-1.367393
2014m2,-1.518877
2014m3,-1.708053
2014m4,-1.87444
2014m5,-1.951897
2014m6,-1.8953
2014m7,-1.846967
2014m8,-1.905797
2014m9,-1.939974
2014m10,-1.923242
2014m11,-1.854881
2014m12,-1.80594
2015m1,-1.799398
2015m2,-1.824793
2015m3,-1.913518
2015m4,-2.002909
2015m5,-1.99093
2015m6,-1.850351
2015m7,-1.827559
2015m8,-1.833899
2015m9,-1.799488
2015m10,-1.863289
2015m11,-1.794528
2015m12,-1.681022
2016m1,-1.584645
2016m2,-1.602518
2016m3,-1.70797
2016m4,-1.746246
