date,swb_respect
2011m1,1.060258
2011m2,.6328299
2011m3,.0325656
2011m4,-.3624911
2011m5,-.5093529
2011m6,-.5998855
2011m7,-.3605748
2011m8,-.358526
2011m9,-.1575209
2011m10,.0136479
2011m11,.2025949
2011m12,.011686
2012m1,.094328
2012m2,.2842491
2012m3,.2064127
2012m4,-.0853078
2012m5,-.5904099
2012m6,-1.158611
2012m7,-1.175946
2012m8,-.7559869
2012m9,-.2937572
2012m10,.0754172
2012m11,.1063581
2012m12,.2089232
2013m1,.0541337
2013m2,-.1625319
2013m3,-.6793062
2013m4,-.9215136
2013m5,-1.310781
2013m6,-1.445174
2013m7,-1.134149
2013m8,-.9391542
2013m9,-.4342132
2013m10,-.087751
2013m11,.2868359
2013m12,.6825495
2014m1,.8793772
2014m2,.7080758
2014m3,-.256946
2014m4,-.9973511
2014m5,-1.31488
2014m6,-1.555077
2014m7,-1.43527
2014m8,-.8642279
2014m9,-.3392961
2014m10,-.0140591
2014m11,.0553947
2014m12,-.097979
2015m1,-.0689994
2015m2,.0987347
2015m3,-.4069655
2015m4,-1.067502
2015m5,-1.415749
2015m6,-1.475298
2015m7,-1.166357
2015m8,-.787788
2015m9,-.20559
2015m10,.3280844
2015m11,.8444444
2015m12,1.189973
2016m1,1.139838
2016m2,.6484122
2016m3,.3243399
2016m4,-.1976672
