date,cat_summer_leisure
2008m1,-.6200771
2008m2,-.1514846
2008m3,.4580661
2008m4,1.12675
2008m5,1.659422
2008m6,1.962623
2008m7,1.814034
2008m8,1.224847
2008m9,.3667541
2008m10,-.3350489
2008m11,-.7509286
2008m12,-.8429082
2009m1,-.6174678
2009m2,-.1694593
2009m3,.4739725
2009m4,1.131977
2009m5,1.672743
2009m6,1.937379
2009m7,1.807666
2009m8,1.232959
2009m9,.4566835
2009m10,-.1982287
2009m11,-.6179974
2009m12,-.7632687
2010m1,-.6075788
2010m2,-.2283448
2010m3,.4295189
2010m4,1.118737
2010m5,1.651708
2010m6,1.856061
2010m7,1.633853
2010m8,1.027361
2010m9,.2814591
2010m10,-.3757274
2010m11,-.8373759
2010m12,-1.022337
2011m1,-.9435476
2011m2,-.6336828
2011m3,-.116998
2011m4,.4649363
2011m5,.9503971
2011m6,1.1889
2011m7,1.055529
2011m8,.4792016
2011m9,-.1827406
2011m10,-.7244093
2011m11,-1.057247
2011m12,-1.142718
2012m1,-.9825352
2012m2,-.637604
2012m3,-.1238288
2012m4,.3911513
2012m5,.7903589
2012m6,.9951157
2012m7,.8938611
2012m8,.4502022
2012m9,-.2059988
2012m10,-.8125855
2012m11,-1.210356
2012m12,-1.298554
2013m1,-1.153367
2013m2,-.8545401
2013m3,-.37927
2013m4,.1307326
2013m5,.5208906
2013m6,.7405497
2013m7,.6758866
2013m8,.3095421
2013m9,-.2429032
2013m10,-.7660687
2013m11,-1.179526
2013m12,-1.358841
2014m1,-1.301783
2014m2,-1.048597
2014m3,-.5747972
2014m4,.008516
2014m5,.5083874
2014m6,.8040117
2014m7,.7442771
2014m8,.3105758
2014m9,-.3371335
2014m10,-.9132019
2014m11,-1.282889
2014m12,-1.399865
2015m1,-1.293999
2015m2,-.9956428
2015m3,-.5064021
2015m4,.0757077
2015m5,.5370463
2015m6,.732031
2015m7,.6685001
2015m8,.3151851
2015m9,-.2783017
2015m10,-.8359903
2015m11,-1.199298
2015m12,-1.321218
2016m1,-1.215416
2016m2,-.9214554
2016m3,-.4813549
2016m4,-.0131643
