anger
.6937693
-.2896937
-.5967991
-.7692088
-.4170821
.129602
-.6921661
.0246829
1.850627
.4311256
-.8001133
.4877051
-.9613238
.4321582
-1.402769
-1.217849
-.5139319
-1.327665
-.574835
-.1326619
-.6858404
.3634068
.7334999
.689797
.382719
-.1184244
-1.049584
-.9983236
-2.1119
-.6460816
.2057432
-.3202856
-.7370687
.932567
-.7447893
.7815476
.7171584
.2545761
-.1751358
.4891435
.3531739
-.0471667
.7989708
.7363031
.3920736
-.5415838
.6897265
.1961118
.0444577
.1216279
-.3084794
-.4272134
-.503726
-.5329317
-.4271552
.2796606
.5898525
