stress
-.595955
.5553491
.4124812
-.2656049
-.6795626
-1.09583
-1.170313
1.52308
1.904183
.948494
.9973242
.3374898
-.2631652
-.0048353
-1.046744
-.3570326
-.2664223
-1.253674
-1.595365
1.257235
1.835072
2.258857
1.616006
-.4016216
-.9658028
-.9210085
-.3775938
-.751186
-1.220734
-1.507628
-.9735076
1.51884
1.938949
2.640393
1.457826
.6006557
-.1021862
.4039363
-.6004544
.4627187
-.0100712
-.2597551
-.7344608
.5733908
1.826255
2.214454
1.389018
.4669748
.2817051
.5710143
.5971069
1.233477
.3646888
-.9732094
-1.050257
.5328411
2.114165
