sadness
2.174281
1.612594
-.4596286
.9262953
1.218431
-.1076024
.1434647
1.105149
.8011734
-.1354855
.3382131
1.665434
.4911667
-1.648372
-.1652573
-1.229086
-.1825632
.3316022
-1.422483
-.1685669
.4698198
-.783856
1.790353
3.41727
1.069183
-.5945706
-.7034105
-.6429853
-.523635
-.9718431
-1.111145
-.3758581
.5181297
-.5394903
-.3149943
1.68289
.1420464
.2400274
-1.292011
.6956605
.3632701
-.562601
-.6625752
-.1451882
.4627379
-.575132
.8245977
1.398023
.5566368
.5435397
.1117453
-.7606342
-.9977366
-.1697884
-1.506109
.4907857
1.148088
