date,swb_job_satisfaction
2011m1,.1202386
2011m2,-.4417442
2011m3,-.516835
2011m4,-.5108608
2011m5,-.9113019
2011m6,-1.04062
2011m7,-.9485912
2011m8,-.8436328
2011m9,-.8389243
2011m10,-.6311513
2011m11,-.3976785
2011m12,-.1690706
2012m1,.0163331
2012m2,-.1310153
2012m3,-.6067518
2012m4,-1.101109
2012m5,-1.626663
2012m6,-1.852481
2012m7,-1.775464
2012m8,-1.449725
2012m9,-.9623769
2012m10,-.4810586
2012m11,-.4518285
2012m12,-.6943103
2013m1,-.6609853
2013m2,-.4480659
2013m3,-.5438491
2013m4,-.841502
2013m5,-1.251634
2013m6,-1.596864
2013m7,-1.811537
2013m8,-1.847366
2013m9,-1.751809
2013m10,-1.545653
2013m11,-1.312551
2013m12,-1.040926
2014m1,-.785694
2014m2,-.9420294
2014m3,-1.305158
2014m4,-1.822971
2014m5,-2.316221
2014m6,-2.236022
2014m7,-1.872426
2014m8,-2.021859
2014m9,-2.133538
2014m10,-2.393708
2014m11,-2.419309
2014m12,-2.116838
2015m1,-1.942866
2015m2,-2.197373
2015m3,-2.356375
2015m4,-2.213482
2015m5,-2.407437
2015m6,-2.69857
2015m7,-2.711526
2015m8,-2.667594
2015m9,-2.547315
2015m10,-2.46016
2015m11,-2.493953
2015m12,-2.448717
2016m1,-2.425619
2016m2,-2.490135
2016m3,-2.482359
2016m4,-2.135716
