date,cat_personal_security
2008m1,-1.316136
2008m2,-.7142323
2008m3,-.4836201
2008m4,-.8581992
2008m5,-1.290989
2008m6,-1.56921
2008m7,-1.56394
2008m8,-1.187155
2008m9,-.7614018
2008m10,-.4432676
2008m11,-.5443301
2008m12,-.6665258
2009m1,-.7781697
2009m2,-.4796182
2009m3,-.372827
2009m4,-.4219181
2009m5,-.8075686
2009m6,-1.073321
2009m7,-1.051988
2009m8,-.4918289
2009m9,.35122
2009m10,1.051733
2009m11,1.466293
2009m12,1.131556
2010m1,.7539537
2010m2,.6547559
2010m3,.8409522
2010m4,1.068703
2010m5,.9538089
2010m6,.5686088
2010m7,.2674041
2010m8,.3075543
2010m9,.650976
2010m10,.737888
2010m11,.5916829
2010m12,.3820768
2011m1,.2589331
2011m2,.2391226
2011m3,.1416137
2011m4,-.0571638
2011m5,-.2668347
2011m6,-.4267133
2011m7,-.3853038
2011m8,-.178357
2011m9,.0746098
2011m10,.1509568
2011m11,.0562018
2011m12,-.154229
2012m1,-.1531372
2012m2,-.0559278
2012m3,-.0888797
2012m4,-.2931133
2012m5,-.4469814
2012m6,-.4061224
2012m7,-.1155605
2012m8,-.1036928
2012m9,.1197962
2012m10,.5379378
2012m11,1.285803
2012m12,2.213591
2013m1,2.205026
2013m2,1.424892
2013m3,.9585996
2013m4,.7246323
2013m5,.1159774
2013m6,-.4673069
2013m7,-.7289723
2013m8,-.7598916
2013m9,-.7239444
2013m10,-.5675375
2013m11,-.4021643
2013m12,-.3247789
2014m1,-.4022539
2014m2,-.630529
2014m3,-.7506871
2014m4,-.7888935
2014m5,-.8712126
2014m6,-.8935501
2014m7,-.6735308
2014m8,-.3306324
2014m9,.1185028
2014m10,.2508321
2014m11,.1526415
2014m12,-.024098
2015m1,-.2009736
2015m2,-.4196646
2015m3,-.5924488
2015m4,-.5514795
2015m5,-.5003914
2015m6,-.3447097
2015m7,-.265538
2015m8,-.0691146
2015m9,.4832658
2015m10,1.258305
2015m11,1.846279
2015m12,1.661289
2016m1,.9861372
2016m2,.6909016
2016m3,1.014527
2016m4,1.543026
