date,cat_family
2008m1,-1.646308
2008m2,-1.598199
2008m3,-1.613113
2008m4,-1.816103
2008m5,-2.074903
2008m6,-2.301024
2008m7,-2.243334
2008m8,-1.813915
2008m9,-1.214044
2008m10,-.7790456
2008m11,-.6816552
2008m12,-.6743861
2009m1,-.707245
2009m2,-.7186971
2009m3,-.7262094
2009m4,-.8472718
2009m5,-.9620133
2009m6,-.9654273
2009m7,-.6850541
2009m8,-.1038786
2009m9,.5563281
2009m10,1.123253
2009m11,1.366588
2009m12,1.353974
2010m1,1.218125
2010m2,1.1307
2010m3,1.06978
2010m4,.8283323
2010m5,.4586218
2010m6,.0249347
2010m7,-.0418798
2010m8,.29926
2010m9,.9220759
2010m10,1.468185
2010m11,1.522552
2010m12,1.146073
2011m1,.6593159
2011m2,.4111708
2011m3,.2831377
2011m4,.0703379
2011m5,-.2533179
2011m6,-.4700598
2011m7,-.3485649
2011m8,.2986953
2011m9,1.132233
2011m10,1.681557
2011m11,1.649729
2011m12,1.352891
2012m1,.9783176
2012m2,.6068531
2012m3,.2900534
2012m4,-.204698
2012m5,-.7578326
2012m6,-1.080735
2012m7,-.8566015
2012m8,-.2644231
2012m9,.5082939
2012m10,.9811564
2012m11,.849206
2012m12,.583937
2013m1,.2902393
2013m2,.339352
2013m3,.4245169
2013m4,.2489215
2013m5,-.0154704
2013m6,-.3041167
2013m7,-.3696744
2013m8,.0607179
2013m9,.895807
2013m10,1.387481
2013m11,1.156251
2013m12,.5278122
2014m1,-.0884696
2014m2,-.3473237
2014m3,-.3853282
2014m4,-.5238694
2014m5,-.7403279
2014m6,-.8524888
2014m7,-.7021834
2014m8,-.3284292
2014m9,.1458155
2014m10,.4854473
2014m11,.4755991
2014m12,.2658728
2015m1,.1031746
2015m2,.0429581
2015m3,.0224033
2015m4,-.2074501
2015m5,-.5301678
2015m6,-.7453146
2015m7,-.6700313
2015m8,-.2939116
2015m9,.1572595
2015m10,.4569461
2015m11,.4628568
2015m12,.3432843
2016m1,.1830788
2016m2,.0793653
2016m3,.0408996
2016m4,.1327691
