date,swb_respect
2011m1,.6080292
2011m2,.3336615
2011m3,.0284516
2011m4,-.4237963
2011m5,-.648627
2011m6,-.7548349
2011m7,-.7869821
2011m8,-.7222253
2011m9,-.3182606
2011m10,.2819541
2011m11,.7270521
2011m12,.7231458
2012m1,.3616441
2012m2,-.1238702
2012m3,-.4640867
2012m4,-.6849616
2012m5,-.9242032
2012m6,-1.024313
2012m7,-.8740698
2012m8,-.4914003
2012m9,.0344148
2012m10,.5378674
2012m11,.7885644
2012m12,.4889903
2013m1,.0790305
2013m2,-.2189179
2013m3,-.446438
2013m4,-.691305
2013m5,-.9458355
2013m6,-1.028835
2013m7,-.7104714
2013m8,-.3432707
2013m9,.0706861
2013m10,.5365257
2013m11,.7528007
2013m12,.6666579
2014m1,.5706064
2014m2,.5073503
2014m3,.293025
2014m4,.0275631
2014m5,-.2859428
2014m6,-.7759673
2014m7,-1.253196
2014m8,-1.651517
2014m9,-1.676099
2014m10,-1.434093
2014m11,-1.302751
2014m12,-1.503465
2015m1,-1.846947
2015m2,-2.121471
2015m3,-2.308525
2015m4,-2.483956
2015m5,-2.579165
2015m6,-2.03815
2015m7,-1.149478
2015m8,-.7903642
2015m9,-.4711197
2015m10,.0766161
2015m11,.5626554
2015m12,.5945543
2016m1,.2649702
2016m2,.0493702
2016m3,.0373071
2016m4,.1937826
