family_life_f
-.7631409
-.7664914
-.3897436
-1.500657
-1.495186
-1.30648
-1.230906
.4284638
1.034067
1.880887
-.2638552
.3970578
-.4060118
.1704134
-.5635709
-.2153962
-.9646497
-.6194707
.6375916
3.163707
1.186879
1.465504
-.3255004
-.0664345
-.2016084
-.6732799
.2515537
-.9942515
-.5356653
.2496926
.2723971
1.167063
1.389907
2.397817
.9737151
.2287868
.5137646
-.399845
-.2154229
-1.156791
-.9797239
-.7138329
-.4964262
.7935333
-.0047101
.5986937
.6493692
-.2863361
-.3008619
-.2299759
-.2009367
-1.582513
-.4438037
-1.480311
-.6130487
1.654786
.8811893
