region,date,juifs
Nord-Pas-de-Calais,2013m1,.06934201
Nord-Pas-de-Calais,2013m2,-.071010634
Nord-Pas-de-Calais,2013m3,-.59741896
Nord-Pas-de-Calais,2013m4,-.76405424
Nord-Pas-de-Calais,2013m5,.094840355
Nord-Pas-de-Calais,2013m6,-.15285766
Nord-Pas-de-Calais,2013m7,-.12815015
Nord-Pas-de-Calais,2013m8,-.68365687
Nord-Pas-de-Calais,2013m9,-.822267
Nord-Pas-de-Calais,2013m10,.14346771
Nord-Pas-de-Calais,2013m11,.50707108
Nord-Pas-de-Calais,2013m12,2.0821769
Nord-Pas-de-Calais,2014m1,3.6512804
Nord-Pas-de-Calais,2014m2,.77109599
Nord-Pas-de-Calais,2014m3,.30261606
Nord-Pas-de-Calais,2014m4,.76018065
Nord-Pas-de-Calais,2014m5,.1483089
Nord-Pas-de-Calais,2014m6,.14561628
Nord-Pas-de-Calais,2014m7,2.6964297
Nord-Pas-de-Calais,2014m8,.43195698
Nord-Pas-de-Calais,2014m9,-.30494061
Nord-Pas-de-Calais,2014m10,-.078414433
Nord-Pas-de-Calais,2014m11,-.33096305
Nord-Pas-de-Calais,2014m12,.36260694
Nord-Pas-de-Calais,2015m1,1.8757815
Nord-Pas-de-Calais,2015m2,.7914713
Nord-Pas-de-Calais,2015m3,-.038048282
Nord-Pas-de-Calais,2015m4,-.39096296
Nord-Pas-de-Calais,2015m5,-.51441848
Nord-Pas-de-Calais,2015m6,-.19190812
Nord-Pas-de-Calais,2015m7,-.64427012
Nord-Pas-de-Calais,2015m8,-.28268364
Nord-Pas-de-Calais,2015m9,-.24627466
Nord-Pas-de-Calais,2015m10,-.30844009
Nord-Pas-de-Calais,2015m11,-.38847205
Nord-Pas-de-Calais,2015m12,-.77316737
Nord-Pas-de-Calais,2016m1,.43129686
Nord-Pas-de-Calais,2016m2,-.5421313
Nord-Pas-de-Calais,2016m3,-.33029383
Nord-Pas-de-Calais,2016m4,-.15419127
Nord-Pas-de-Calais,2016m5,-.58295596
Nord-Pas-de-Calais,2016m6,-1.2678998
Nord-Pas-de-Calais,2016m7,-.77066648
Nord-Pas-de-Calais,2016m8,-.77578318
Nord-Pas-de-Calais,2016m9,-.99937451
Nord-Pas-de-Calais,2016m10,-.26096451
Nord-Pas-de-Calais,2016m11,-.57327056
Nord-Pas-de-Calais,2016m12,-.53977293
Nord-Pas-de-Calais,2017m1,.039985862
Nord-Pas-de-Calais,2017m2,-.55513585
Nord-Pas-de-Calais,2017m3,.20729272
