learn
-1.424564
-.0193546
1.078665
.1339038
-.1081644
-.2492591
-.6637619
-1.217142
1.587183
.3434805
.679319
-.960863
-1.031954
-.4445531
1.527847
.9008052
.4279203
-.655299
.4936481
.7969764
1.357299
.5128327
-1.494079
-1.313212
-1.288615
.9264328
.8389493
.9791667
.2706127
-.1328691
-.7300044
.2616127
1.496669
2.454154
1.847741
-.43817
-1.41951
.4124781
1.132325
.6941038
.6523476
.3434209
-.5774236
1.570248
1.176498
2.281971
1.101574
-.0637029
-.1568031
.4717636
.8545969
1.653184
1.192589
.3782957
-1.178808
.1900545
.7874439
