date,cat_financial_security
2011m1,.9057128
2011m2,.4573698
2011m3,.1615088
2011m4,-.1604718
2011m5,-.492279
2011m6,-.497744
2011m7,-.4141898
2011m8,-.5735763
2011m9,-1.016927
2011m10,-1.433877
2011m11,-1.700476
2011m12,-1.428806
2012m1,-.7444135
2012m2,-.3464924
2012m3,-.279961
2012m4,-.3504125
2012m5,-.5274479
2012m6,-.4845733
2012m7,-.447089
2012m8,-.5523219
2012m9,-.8945522
2012m10,-1.1942
2012m11,-1.307085
2012m12,-.8114808
2013m1,.1431091
2013m2,.4021702
2013m3,.3555531
2013m4,.2374063
2013m5,.0383165
2013m6,-.0705965
2013m7,-.0873816
2013m8,-.2694179
2013m9,-.4115535
2013m10,-.4669375
2013m11,-.7253597
2013m12,-.6895589
2014m1,-.1388681
2014m2,.2274695
2014m3,.4732621
2014m4,.5461789
2014m5,.5135276
2014m6,.6822641
2014m7,.7727875
2014m8,.4369626
2014m9,-.0885333
2014m10,-.3887296
2014m11,-.3763674
2014m12,.1293867
2015m1,.8828546
2015m2,1.264556
2015m3,1.437712
2015m4,1.286126
2015m5,1.007614
2015m6,1.060323
2015m7,1.028279
2015m8,.6451154
2015m9,.0349817
2015m10,-.3588956
2015m11,-.5687509
2015m12,-.2350472
2016m1,.5837021
2016m2,1.193502
2016m3,1.658991
2016m4,1.967632
