summer_leisure_f
-1.279664
-.8711224
-.3295447
.1668611
.8105391
1.866586
1.289997
-.0680746
-.3334653
-.7255151
-1.243438
-.3931579
-.8063135
-.9501062
-.0114078
.1995651
1.795382
1.993072
.7624437
-.1428489
-.713064
-.740912
-1.222772
-1.077091
-1.37087
-1.167559
-.3452704
-.291879
1.08799
1.621797
1.115173
.3472873
-.2572169
-.4913438
-1.10122
-.6371531
-.9031276
-1.011923
-.1516138
.1943604
1.3706
1.756698
1.339851
.5241203
-.0666974
-.5363445
-.9012746
-.5779251
-.7083604
-.6846086
-.0822852
.6326747
1.853797
1.911604
.9915339
-.0827787
-1.353984
