date,cat_personal_security
2008m1,-.5132229
2008m2,-.5177026
2008m3,-.5323978
2008m4,-.6619982
2008m5,-.9007504
2008m6,-1.188684
2008m7,-1.315377
2008m8,-1.334893
2008m9,-1.060643
2008m10,-.5756813
2008m11,-.2715442
2008m12,-.2874421
2009m1,-.3523571
2009m2,-.2294521
2009m3,-.130502
2009m4,-.1577619
2009m5,-.3529865
2009m6,-.5704271
2009m7,-.5853977
2009m8,-.4993385
2009m9,-.2183062
2009m10,.0208097
2009m11,.0512389
2009m12,-.1074512
2010m1,-.2187876
2010m2,-.3347056
2010m3,-.3844616
2010m4,-.4132216
2010m5,-.4771859
2010m6,-.6707518
2010m7,-.8265719
2010m8,-.8571157
2010m9,-.7140931
2010m10,-.5410247
2010m11,-.4730013
2010m12,-.4505133
2011m1,-.3604391
2011m2,-.222775
2011m3,-.2705973
2011m4,-.4167646
2011m5,-.6001449
2011m6,-.811087
2011m7,-.8235565
2011m8,-.7376137
2011m9,-.5181473
2011m10,-.3652022
2011m11,-.2263322
2011m12,-.2361525
2012m1,-.3027381
2012m2,-.3061476
2012m3,-.3034127
2012m4,-.3886352
2012m5,-.5053794
2012m6,-.4570478
2012m7,-.2979509
2012m8,-.3657202
2012m9,-.3262525
2012m10,.1108567
2012m11,1.152366
2012m12,2.466295
2013m1,2.652349
2013m2,2.059086
2013m3,1.745408
2013m4,1.718316
2013m5,.8596322
2013m6,.0484243
2013m7,-.3180946
2013m8,-.3355953
2013m9,-.1857664
2013m10,-.0543516
2013m11,.018439
2013m12,.0606796
2014m1,.1093411
2014m2,.1575886
2014m3,.2137755
2014m4,.2507747
2014m5,.1222457
2014m6,-.0500026
2014m7,-.1543456
2014m8,-.1460023
2014m9,.0466671
2014m10,.325048
2014m11,.4390799
2014m12,.4032262
2015m1,.2749548
2015m2,.132521
2015m3,.211306
2015m4,.3017893
2015m5,.2174218
2015m6,.1434052
2015m7,.0113643
2015m8,.0525259
2015m9,.4567271
2015m10,1.373085
2015m11,2.374579
2015m12,2.649851
2016m1,2.07708
2016m2,1.491888
2016m3,1.14534
2016m4,.8665208
