region,date,economic
Champagne-Ardenne,2013m1,-.1495932908728719
Champagne-Ardenne,2013m2,.0068884736725262
Champagne-Ardenne,2013m3,-.0656120159796306
Champagne-Ardenne,2013m4,-.1157154720276594
Champagne-Ardenne,2013m5,-.4441055985433714
Champagne-Ardenne,2013m6,-.0963742477553231
Champagne-Ardenne,2013m7,-.3659000859728881
Champagne-Ardenne,2013m8,-.9280841329268047
Champagne-Ardenne,2013m9,.2831442223063537
Champagne-Ardenne,2013m10,.3089658176260335
Champagne-Ardenne,2013m11,.4519110449722835
Champagne-Ardenne,2013m12,-1.057029712479562
Champagne-Ardenne,2014m1,.78161986626219
Champagne-Ardenne,2014m2,.5255839143480573
Champagne-Ardenne,2014m3,.4862898170249537
Champagne-Ardenne,2014m4,.1713433989456722
Champagne-Ardenne,2014m5,.0002207713467734
Champagne-Ardenne,2014m6,.2279587710010154
Champagne-Ardenne,2014m7,.0833119425390448
Champagne-Ardenne,2014m8,-.4532676461551871
Champagne-Ardenne,2014m9,.8996005633047649
Champagne-Ardenne,2014m10,.6716940232685634
Champagne-Ardenne,2014m11,.7755339768316064
Champagne-Ardenne,2014m12,-.6663230306335858
Champagne-Ardenne,2015m1,.4670147529271032
Champagne-Ardenne,2015m2,.8636391248021807
Champagne-Ardenne,2015m3,.9044607707432338
Champagne-Ardenne,2015m4,.3152880902801241
Champagne-Ardenne,2015m5,-.2879705764353275
Champagne-Ardenne,2015m6,.3519131257198751
Champagne-Ardenne,2015m7,.3517158925533295
Champagne-Ardenne,2015m8,-.2986520353172507
Champagne-Ardenne,2015m9,1.011613820014255
Champagne-Ardenne,2015m10,.9172439362321582
Champagne-Ardenne,2015m11,.3272094867591347
Champagne-Ardenne,2015m12,-.6075906923839024
Champagne-Ardenne,2016m1,1.548183347497668
Champagne-Ardenne,2016m2,1.156477552838624
Champagne-Ardenne,2016m3,.8940886450665337
Champagne-Ardenne,2016m4,.6704470754734108
Champagne-Ardenne,2016m5,.4380115696362087
Champagne-Ardenne,2016m6,
