date,cat_healthy_habits
2011m1,.9364115
2011m2,.4978841
2011m3,.2555785
2011m4,-.1289073
2011m5,-.439501
2011m6,-.6964245
2011m7,-.9016114
2011m8,-1.21023
2011m9,-1.44438
2011m10,-1.621557
2011m11,-1.486566
2011m12,-.989264
2012m1,-.1898153
2012m2,.1847182
2012m3,.2281359
2012m4,-.024185
2012m5,-.2413674
2012m6,-.3760709
2012m7,-.4585752
2012m8,-.6832083
2012m9,-.9811341
2012m10,-1.24858
2012m11,-1.091609
2012m12,-.4528051
2013m1,.508739
2013m2,.8942522
2013m3,.9232551
2013m4,.9136442
2013m5,.9364473
2013m6,1.054422
2013m7,1.082401
2013m8,.8577067
2013m9,.4397462
2013m10,.3926766
2013m11,.3624574
2013m12,.3450395
2014m1,.7376631
2014m2,.7724335
2014m3,.6859695
2014m4,.6160365
2014m5,.8108604
2014m6,.9435892
2014m7,.6485348
2014m8,.0814676
2014m9,-.616005
2014m10,-1.18609
2014m11,-1.234881
2014m12,-.7239891
2015m1,.1061394
2015m2,.5506226
2015m3,.7552498
2015m4,.6188135
2015m5,.322345
2015m6,.0941226
2015m7,-.1635847
2015m8,-.512992
2015m9,-.839579
2015m10,-1.094203
2015m11,-1.052726
2015m12,-.4727951
2016m1,.5019823
2016m2,.9980352
2016m3,1.166081
2016m4,1.339175
