date,swb_enjoyment
2008m1,-.5483178
2008m2,-.2174862
2008m3,.0823613
2008m4,.3771327
2008m5,.569456
2008m6,.1190845
2008m7,-.3970397
2008m8,-.9359484
2008m9,-1.061858
2008m10,-1.07128
2008m11,-.9422877
2008m12,-.7129037
2009m1,-.7769048
2009m2,-.8860845
2009m3,-.6366575
2009m4,-.3992491
2009m5,-.492897
2009m6,-.5789908
2009m7,-.8237754
2009m8,-.9619734
2009m9,-.9152778
2009m10,-.8465214
2009m11,-.9316608
2009m12,-.952828
2010m1,-1.250218
2010m2,-1.26157
2010m3,-1.337281
2010m4,-.987487
2010m5,-.5654061
2010m6,-.4666384
2010m7,-.4073923
2010m8,-.0488059
2010m9,.3429452
2010m10,-.0064806
2010m11,-.4178721
2010m12,-.4016738
2011m1,-.1833157
2011m2,.1080091
2011m3,.2329134
2011m4,.2942353
2011m5,.352708
2011m6,.3296773
2011m7,.1629087
2011m8,.0658665
2011m9,.2927838
2011m10,.350935
2011m11,.497998
2011m12,.5257248
2012m1,.3864056
2012m2,.3667819
2012m3,.5305377
2012m4,.8880097
2012m5,.9831532
2012m6,1.014582
2012m7,.8270356
2012m8,.6179976
2012m9,.5116674
2012m10,.4340885
2012m11,.3976363
2012m12,.403495
2013m1,.2177706
2013m2,.3175736
2013m3,.5341141
2013m4,.7724869
2013m5,.9944279
2013m6,1.147619
2013m7,.9821746
2013m8,.6719642
2013m9,.5247447
2013m10,.577723
2013m11,.8358959
2013m12,.7678772
2014m1,.6155117
2014m2,.663247
2014m3,.8204952
2014m4,1.125816
2014m5,1.140073
2014m6,.9388618
2014m7,.8788039
2014m8,1.207937
2014m9,1.520532
2014m10,1.649447
2014m11,1.579687
2014m12,1.447316
2015m1,1.411225
2015m2,1.623588
2015m3,1.705256
2015m4,1.584891
2015m5,1.44651
2015m6,1.14672
2015m7,.7298781
2015m8,.6847657
2015m9,.9713848
2015m10,1.359229
2015m11,1.566112
2015m12,1.488288
2016m1,1.361616
2016m2,1.480121
2016m3,1.248969
2016m4,1.154223
