date,cat_housing
2008m1,2.177563
2008m2,1.535776
2008m3,1.02362
2008m4,.6003785
2008m5,.240096
2008m6,-.0243661
2008m7,-.2385559
2008m8,-.3744602
2008m9,-.2822543
2008m10,-.0592648
2008m11,.5766547
2008m12,1.797863
2009m1,2.553556
2009m2,2.530245
2009m3,2.393099
2009m4,2.077752
2009m5,1.658352
2009m6,1.286756
2009m7,.8260763
2009m8,.4221285
2009m9,.2193082
2009m10,.2341127
2009m11,.222684
2009m12,.3224365
2010m1,.610998
2010m2,.6633044
2010m3,.4971312
2010m4,.4573206
2010m5,.6738799
2010m6,1.149689
2010m7,1.633053
2010m8,1.815801
2010m9,1.531139
2010m10,1.176558
2010m11,.6694323
2010m12,.1901092
2011m1,-.1224837
2011m2,-.4264803
2011m3,-.586685
2011m4,-.5799775
2011m5,-.4190927
2011m6,-.1679673
2011m7,.1219778
2011m8,.4028015
2011m9,.3631232
2011m10,.1644568
2011m11,-.1788963
2011m12,-.2826753
2012m1,-.1240272
2012m2,.003638
2012m3,-.003902
2012m4,.039891
2012m5,.1507118
2012m6,.3174007
2012m7,.3885287
2012m8,.2255408
2012m9,-.0357877
2012m10,-.2956217
2012m11,-.4569189
2012m12,-.4276973
2013m1,-.2224705
2013m2,-.1322006
2013m3,-.1675315
2013m4,-.1630252
2013m5,-.1254251
2013m6,-.1252206
2013m7,-.2851099
2013m8,-.6333167
2013m9,-.954015
2013m10,-1.152357
2013m11,-1.251777
2013m12,-1.23933
2014m1,-1.037054
2014m2,-.9214741
2014m3,-.9080445
2014m4,-.9407493
2014m5,-.9224564
2014m6,-.8865084
2014m7,-.9259591
2014m8,-1.027197
2014m9,-1.133941
2014m10,-1.205697
2014m11,-1.224366
2014m12,-1.104597
2015m1,-.8790556
2015m2,-.8075299
2015m3,-.7727852
2015m4,-.7041332
2015m5,-.6143613
2015m6,-.518508
2015m7,-.4966647
2015m8,-.6227623
2015m9,-.8361853
2015m10,-1.036895
2015m11,-1.154129
2015m12,-1.120977
2016m1,-.945433
2016m2,-.747973
2016m3,-.5516715
2016m4,-.3589413
