stress
-1.165887
.7631653
.4068715
.0798482
-.1589893
-.8920995
-1.041167
.4458211
1.873934
2.497172
2.227534
-.1663982
.8972682
1.213761
.9893172
.3229995
-.9087365
-.6790826
-.6397747
-.0649881
2.564904
2.955206
1.294529
-.3667132
-.5230271
.3400454
.0350862
-.2550576
-.0045347
-1.264172
-.8312426
.5947276
.6993843
2.440274
1.74627
1.003766
.3475604
.3234058
-.3849636
-.4284059
-.0781675
-1.10232
.1235719
-.4747398
.3363008
.9145436
.0971324
-.5796331
-.901087
-.1670746
-.9584492
-.3738766
-.7077026
-.2708165
-.7545775
.8264369
3.172848
