civic_f
-.0951208
.7014744
-.1365066
.955538
.18476
1.905755
1.204185
.3754989
.7109939
1.235976
2.594764
1.33938
.0501852
.6755481
-.0830004
-.8960331
.0164139
2.364611
.9557055
-.1968962
-1.190502
.3421697
-.2529183
-.0127274
-.8213491
.4364881
-.9160201
-.7164701
.1373227
.578449
1.082186
.8873566
-.0152808
.3717304
.1084525
-.6536637
-1.165653
-.8738225
-1.164797
-.577504
-.3046281
.7100878
.5734078
-.6311367
-1.570309
-.7666476
-.5767204
.0621256
-1.272095
-1.646928
-1.710129
-1.803745
-.6380937
-.3916348
1.388438
.6452979
-1.513967
