big_picture_f
.3101883
.3955397
.1190485
-.2767369
-.2857224
-1.526265
-2.097838
-1.400911
1.088947
.9546483
1.112976
.2704853
-.2081362
.5973226
.0498105
-.1204099
-.2206176
-1.733586
-2.005576
-1.170472
1.14467
.8191469
.9708368
.1661584
-.0606365
-.0496022
.1393841
-.0236393
-.6611002
-1.563406
-2.313412
-1.38198
.409276
.436668
.0876684
-.0186862
-.2142303
.275658
.2087629
.4956749
-.2676217
-.9983316
-.4576156
.3349491
1.628483
1.416779
1.028133
.8304225
.9638951
1.135778
1.312641
1.149094
.7475116
.0019137
-1.909536
-1.118598
1.482197
