date,swb_happiness
2011m1,-.4501204
2011m2,-.1427104
2011m3,.0816742
2011m4,.266766
2011m5,.6796405
2011m6,.7031021
2011m7,.3176998
2011m8,-.3179295
2011m9,-.3463775
2011m10,.1172915
2011m11,.6475313
2011m12,.7037604
2012m1,.4284611
2012m2,.5642264
2012m3,.8182636
2012m4,1.040314
2012m5,1.057357
2012m6,.7362329
2012m7,.3087255
2012m8,-.2662068
2012m9,-.3102909
2012m10,.1458395
2012m11,.4535037
2012m12,.2012131
2013m1,-.4554063
2013m2,-.5676335
2013m3,-.1455746
2013m4,.3915012
2013m5,.8019778
2013m6,.9748136
2013m7,.4673315
2013m8,-.3876041
2013m9,-.6521968
2013m10,-.4086691
2013m11,-.2977233
2013m12,-.5096646
2014m1,-1.130584
2014m2,-1.067629
2014m3,-.4981866
2014m4,.2849744
2014m5,.6918557
2014m6,.6830931
2014m7,.2189554
2014m8,-.5166494
2014m9,-.7108977
2014m10,-.1837412
2014m11,.1503834
2014m12,-.1514073
2015m1,-.8388327
2015m2,-.7875961
2015m3,-.2745998
2015m4,.2429519
2015m5,.7144446
2015m6,.8154408
2015m7,.4376516
2015m8,-.0918289
2015m9,-.0095689
2015m10,.3585573
2015m11,.7757323
2015m12,.8231492
2016m1,.4907653
2016m2,.4943703
2016m3,.616739
2016m4,.4507179
