stress
-1.055269
.2248583
.3896039
.3546602
-.4032505
-1.100518
-1.133429
.202258
1.036125
2.340531
1.205897
.1342669
.2108039
.8310497
-.1393732
-.1208036
-.2339624
-1.094333
-1.052531
.8371474
1.549699
2.407495
1.398901
-.0311311
-.5561174
-.2588463
-.1360634
-.311239
-.7577276
-1.147787
-.8480902
.4821269
1.208435
2.124847
1.261209
.3982262
.2719849
.5983626
.1275139
.296785
-.0137075
-.5574812
-.5046101
.4771858
1.38651
2.072839
1.097389
.2109367
-.0501588
.6854866
.2374979
.3313541
-.0904451
-.71829
-.6001285
.1661726
1.747133
