region,date,family1
Haute-Normandie,2013m1,-.9133429229259491
Haute-Normandie,2013m2,-.0604512095451355
Haute-Normandie,2013m3,-.6236228346824646
Haute-Normandie,2013m4,-.3559924364089966
Haute-Normandie,2013m5,-.2877713441848755
Haute-Normandie,2013m6,-.9434645473957062
Haute-Normandie,2013m7,.1631687730550766
Haute-Normandie,2013m8,.1644774153828621
Haute-Normandie,2013m9,-.3216892518103123
Haute-Normandie,2013m10,-.8778762668371201
Haute-Normandie,2013m11,-.6970288157463074
Haute-Normandie,2013m12,-1.861531108617783
Haute-Normandie,2014m1,-.8213692009449005
Haute-Normandie,2014m2,.1126525402069092
Haute-Normandie,2014m3,.0673935785889626
Haute-Normandie,2014m4,.4663613438606262
Haute-Normandie,2014m5,-.0241553783416748
Haute-Normandie,2014m6,-.3009009808301926
Haute-Normandie,2014m7,.1724460311233997
Haute-Normandie,2014m8,.0740339308977127
Haute-Normandie,2014m9,.2661405205726624
Haute-Normandie,2014m10,.2699939608573914
Haute-Normandie,2014m11,-.2303681075572968
Haute-Normandie,2014m12,-.4627237096428871
Haute-Normandie,2015m1,.2967069000005722
Haute-Normandie,2015m2,.3159111589193344
Haute-Normandie,2015m3,.4681855775415897
Haute-Normandie,2015m4,.1389205157756805
Haute-Normandie,2015m5,.8607465326786041
Haute-Normandie,2015m6,.9460973590612411
Haute-Normandie,2015m7,1.041417002677917
Haute-Normandie,2015m8,.8383975327014923
Haute-Normandie,2015m9,.4932885766029358
Haute-Normandie,2015m10,.1176918745040894
Haute-Normandie,2015m11,-.4301563203334808
Haute-Normandie,2015m12,-.4708298891782761
Haute-Normandie,2016m1,1.687754422426224
Haute-Normandie,2016m2,.6254201084375381
Haute-Normandie,2016m3,1.29835319519043
Haute-Normandie,2016m4,.9263702183961868
Haute-Normandie,2016m5,1.032781094312668
Haute-Normandie,2016m6,
