big_picture_f
.2832319
.3937103
.5804343
.2280978
.1323418
-1.156752
-1.715924
-1.193065
.7792202
.8991764
1.097957
.9055849
-.027349
.7487484
.3761975
.3224318
.144949
-1.278267
-1.9062
-1.300254
.8858101
1.077104
1.168104
.4022363
-.4646283
.4078438
.3359825
.0744881
-.0289842
-1.461788
-2.081003
-1.529083
.7212119
1.185606
.8921651
.8892074
.2812447
.9168279
.5694039
.4225381
.1714481
-.9204712
-1.883388
-1.711168
1.160764
1.259297
.8752561
.5245035
-.1985181
.5775084
.5269788
.4090917
.0574298
-1.121152
-1.931249
-1.667602
.8927138
