family_stress_f
.1050867
-.2686309
.1928385
-.2243243
-.028143
.6842781
1.030116
.6942229
-.0824507
-.2542319
-.1981158
-.0578313
-.0706952
-.5106328
-.5657554
-.1880667
.0648766
.569477
1.285364
1.631938
-.1089482
-.3128466
-.1405217
-.4554443
-.1194135
-.5615028
-.3859207
.5265041
-.3069362
.268126
.6239433
1.027462
-.3116962
-.6998469
-.7771926
-.5778539
-.3654748
-.1011082
-.4279448
-.5462283
-.3055314
.3328545
.6533459
.3747217
.7465412
-.3508653
-.7188606
-.5025312
-.4374349
-.5446219
-.6704243
-.5144024
.2556176
.5198938
1.074253
.5223929
-.4914245
