summer_leisure_f
-1.212301
-.8083689
-.301118
.2095169
1.087067
1.776753
1.836254
.6400369
-.4583363
-1.10932
-1.426072
-.7422308
-.9552577
-.6954146
-.3824614
.3937975
1.211765
1.602271
1.350562
.3436387
-.4521575
-1.074936
-1.239123
-1.132282
-1.460438
-1.135242
-.1028117
-.0303599
.9104213
1.892271
1.725793
.940083
.0463712
-.6127287
-.9346232
-.7369416
-1.003477
-.6958132
-.0930199
.0700828
1.038395
1.45914
1.275497
.3921453
-.6736553
-1.016494
-.985476
-.5304226
-.9619669
-.7702361
-.1283006
.1631573
.9714893
1.50304
1.238906
.4788161
-.6958842
