big_picture_f
1.466522
1.246591
.8876825
.6413139
.6953341
-.305982
-1.806941
-1.728476
.1638369
1.322261
1.241837
.6167942
.8558562
.6428736
.7772884
.4393124
.0548083
-.9866732
-2.312925
-1.513486
.2034567
.9790943
.8177233
-.3156997
.1095497
-.0524865
.1508984
-.0477093
-.0765623
-.9651004
-1.792546
-1.516174
.4949754
1.151104
.8243018
.438026
.6467679
.294698
.5536637
.2063956
.340594
-1.168266
-1.919762
-1.758266
.3109106
1.036171
.9227582
.4890064
.3059451
.4733889
.2689006
.2527988
.1527692
-1.115351
-1.875668
-1.597887
.3797519
