date,swb_anger
2011m1,-1.660355
2011m2,-1.335679
2011m3,-.6506761
2011m4,.1253349
2011m5,.40665
2011m6,.477567
2011m7,.883577
2011m8,1.308385
2011m9,.9730144
2011m10,.4214657
2011m11,-.0328496
2011m12,-.2250803
2012m1,-.2456598
2012m2,-.174341
2012m3,.0243746
2012m4,.4971809
2012m5,.9367825
2012m6,1.143384
2012m7,1.243287
2012m8,1.353033
2012m9,1.047312
2012m10,.7365027
2012m11,.6441677
2012m12,.4025419
2013m1,-.0213243
2013m2,-.1361187
2013m3,.0928324
2013m4,.4657732
2013m5,.8306864
2013m6,1.041102
2013m7,1.516609
2013m8,1.924075
2013m9,1.80916
2013m10,1.266327
2013m11,.9287071
2013m12,.7904857
2014m1,.7213209
2014m2,.659945
2014m3,.7144966
2014m4,.7764405
2014m5,.9242317
2014m6,1.1085
2014m7,1.54718
2014m8,2.099212
2014m9,2.14962
2014m10,1.694023
2014m11,1.157141
2014m12,.8355006
2015m1,.5885561
2015m2,.6560002
2015m3,.9126405
2015m4,1.297613
2015m5,1.564174
2015m6,1.573993
2015m7,1.684517
2015m8,2.320585
2015m9,2.534288
2015m10,2.329813
2015m11,1.828192
2015m12,1.321025
2016m1,1.050264
2016m2,.8874725
2016m3,.695002
2016m4,.4244986
