health_conditions_f
-1.513504
-.2131761
.3425529
2.124
-.3542317
1.716504
.4567492
-1.182027
.4134315
1.857728
1.4588
-.3561062
.211506
1.084709
.5704925
.7325165
-.582967
.5465569
-.3441443
-1.344573
-.1711625
1.280141
.3901746
-1.483976
-.1261804
-.9438453
.208947
-.3819611
-1.339845
-.1543283
.0880161
-1.904831
-.4105213
1.538967
.4171623
1.039846
-1.209281
1.516297
-.5114778
-.761184
.1853993
.2294975
-.099076
-.4359476
.777052
1.666535
1.022579
-.5909992
-.3947061
1.286011
-.1157696
-.7815891
-1.512118
-.2442588
-1.250144
-1.704042
-.744198
