date,cat_spirituality
2011m1,-.02084
2011m2,.6416091
2011m3,.9016167
2011m4,.6021081
2011m5,-.1611648
2011m6,-.8152813
2011m7,-.9393201
2011m8,-.446818
2011m9,.3596795
2011m10,.914452
2011m11,.8575295
2011m12,.4601091
2012m1,.2269063
2012m2,.3703121
2012m3,.62718
2012m4,.5909371
2012m5,-.1137761
2012m6,-.8308336
2012m7,-.9689695
2012m8,-.4544098
2012m9,.4175108
2012m10,.7945204
2012m11,.5921097
2012m12,.1318572
2013m1,.012484
2013m2,.0515629
2013m3,-.0949667
2013m4,-.3660132
2013m5,-1.057064
2013m6,-1.559385
2013m7,-1.518937
2013m8,-.8710839
2013m9,-.0535882
2013m10,.331852
2013m11,.2473365
2013m12,-.034373
2014m1,-.1191389
2014m2,.1308423
2014m3,.1222676
2014m4,-.1252398
2014m5,-.7055262
2014m6,-1.201229
2014m7,-1.180822
2014m8,-.6171344
2014m9,.2089694
2014m10,.4744625
2014m11,.3058556
2014m12,.152779
2015m1,.266878
2015m2,.7102198
2015m3,.9630029
2015m4,.5331223
2015m5,-.4410987
2015m6,-1.285181
2015m7,-1.361802
2015m8,-.658429
2015m9,.3673977
2015m10,.8230393
2015m11,.7697411
2015m12,.5841808
2016m1,.502612
2016m2,.5119917
2016m3,.5928366
2016m4,.8505536
