date,swb_respect
2011m1,.2061468
2011m2,.2146568
2011m3,-.101163
2011m4,-.3098893
2011m5,-.1726988
2011m6,.0977011
2011m7,.1753925
2011m8,.0817719
2011m9,.3448053
2011m10,.5853791
2011m11,.9804747
2011m12,.6404935
2012m1,-.0801065
2012m2,-.8109884
2012m3,-1.204081
2012m4,-1.328739
2012m5,-1.211521
2012m6,-.8516641
2012m7,-.2687031
2012m8,.1169715
2012m9,.5166394
2012m10,1.193
2012m11,1.508191
2012m12,.8495948
2013m1,.1457133
2013m2,-.3367679
2013m3,-.3922544
2013m4,-.2793123
2013m5,-.5030431
2013m6,-.5464874
2013m7,-.7756447
2013m8,-.7035706
2013m9,-.2211103
2013m10,.2331009
2013m11,.4982703
2013m12,.4117778
2014m1,.2858007
2014m2,.0714911
2014m3,-.3080509
2014m4,-.5536795
2014m5,-.6601378
2014m6,-.6433404
2014m7,-.826492
2014m8,-.8277154
2014m9,-.2241512
2014m10,.5428284
2014m11,.7903736
2014m12,.1923265
2015m1,-.8025989
2015m2,-1.05887
2015m3,-.9831327
2015m4,-.8548954
2015m5,-.7323475
2015m6,-.2440007
2015m7,-.1149921
2015m8,-.4267599
2015m9,-.3975158
2015m10,.0163204
2015m11,.6103936
2015m12,.8792946
2016m1,.6484126
2016m2,-.0142405
2016m3,-.7263392
2016m4,-1.102152
