date,cat_family
2011m1,.4830815
2011m2,.3397321
2011m3,.2185907
2011m4,-.1005266
2011m5,-.3007493
2011m6,-.5111104
2011m7,-.2497148
2011m8,.6342844
2011m9,1.631716
2011m10,2.289705
2011m11,2.143249
2011m12,1.47438
2012m1,.7673336
2012m2,.0838227
2012m3,-.2748277
2012m4,-.5350314
2012m5,-.6806493
2012m6,-.9052545
2012m7,-.8263434
2012m8,-.1616977
2012m9,.5955705
2012m10,1.086938
2012m11,1.257143
2012m12,1.058527
2013m1,.8450755
2013m2,.6127453
2013m3,.3610251
2013m4,-.093152
2013m5,-.7327777
2013m6,-1.090339
2013m7,-1.051523
2013m8,-.6092913
2013m9,.1130969
2013m10,.5914443
2013m11,.6315526
2013m12,.2388112
2014m1,-.3711067
2014m2,-.7704812
2014m3,-.9996406
2014m4,-1.225452
2014m5,-1.376955
2014m6,-1.291411
2014m7,-.9061815
2014m8,-.3758154
2014m9,.0712545
2014m10,.4978506
2014m11,.6886374
2014m12,.5307059
2015m1,.2250843
2015m2,-.196662
2015m3,-.5778315
2015m4,-1.00025
2015m5,-1.465185
2015m6,-1.334739
2015m7,-.6040208
2015m8,.3275963
2015m9,.7479926
2015m10,.592298
2015m11,.2369316
2015m12,-.0614245
2016m1,-.0677238
2016m2,-.0436501
2016m3,-.159006
2016m4,-.4256529
