date,swb_enjoyment
2011m1,-1.553145
2011m2,-1.386472
2011m3,-.9455478
2011m4,-.1524379
2011m5,.5979676
2011m6,.5987543
2011m7,.1260547
2011m8,-.5525452
2011m9,-.7235129
2011m10,-.4936561
2011m11,-.2245312
2011m12,-.2491833
2012m1,-.7852224
2012m2,-.9494525
2012m3,-.7589257
2012m4,-.5040743
2012m5,-.4274764
2012m6,-.4905837
2012m7,-.7976503
2012m8,-1.180086
2012m9,-1.294273
2012m10,-1.230901
2012m11,-.7796279
2012m12,-.6322129
2013m1,-.6732503
2013m2,-.3632305
2013m3,.214189
2013m4,.5431463
2013m5,.553808
2013m6,.4878739
2013m7,.0903775
2013m8,-.4671032
2013m9,-.3801558
2013m10,-.04401
2013m11,.2854914
2013m12,.1992845
2014m1,-.1542238
2014m2,-.1845407
2014m3,-.1374123
2014m4,-.0966651
2014m5,.0393498
2014m6,-.2124726
2014m7,-.4934116
2014m8,-.9076704
2014m9,-.7598002
2014m10,-.2698883
2014m11,.364793
2014m12,.5364348
2015m1,.0175922
2015m2,-.1936802
2015m3,.1305664
2015m4,.8680561
2015m5,1.485994
2015m6,1.435655
2015m7,.7703015
2015m8,-.0615626
2015m9,-.7001645
2015m10,-.4347222
2015m11,.1640882
2015m12,.4296938
2016m1,.0746529
2016m2,-.4496987
2016m3,-1.005968
2016m4,-1.663423
