anger
-.9478556
-.5080125
-.3289949
-.7769483
-.0188952
-1.089392
-.1067919
1.039414
.0413197
.1783421
-1.171352
-.7804167
-.6198516
-.7709815
-1.357946
-.7423837
-1.05885
.4466884
-1.11026
.6421003
.6056392
.545346
.4029488
-.4246687
.236035
-.9264789
-1.533321
-.0317109
-.0743953
-.7642209
-1.130071
.7283281
.6850994
.9499981
.101389
-.8369112
-.310531
-.4589517
-.8208948
.1061919
.5150972
.6346924
1.253147
.4966387
.8658329
.3425119
-.3475326
.3046162
.2018091
-.0009501
-.3131771
.9340929
.1869416
-.2373074
1.281701
.1724752
-.5683423
