date,cat_civic_engagement
2011m1,.5688846
2011m2,.7593913
2011m3,.9897709
2011m4,1.033869
2011m5,.5436394
2011m6,-.3244745
2011m7,-.8181065
2011m8,-.4928718
2011m9,.3397424
2011m10,.892809
2011m11,1.062196
2011m12,.6348943
2012m1,.3167342
2012m2,.2625393
2012m3,.2047544
2012m4,.0974616
2012m5,-.527743
2012m6,-1.13841
2012m7,-1.231019
2012m8,-.6306943
2012m9,.2219825
2012m10,.5599591
2012m11,.3772476
2012m12,-.0005748
2013m1,-.1538301
2013m2,-.1252938
2013m3,-.2911159
2013m4,-.6944605
2013m5,-1.346606
2013m6,-1.851893
2013m7,-1.710569
2013m8,-1.032798
2013m9,-.2102236
2013m10,.1210429
2013m11,-.0072458
2013m12,-.2974971
2014m1,-.4216948
2014m2,-.2351422
2014m3,-.1908973
2014m4,-.2787089
2014m5,-.7373702
2014m6,-1.260409
2014m7,-1.322808
2014m8,-.765852
2014m9,-.0709493
2014m10,.2781962
2014m11,.2742857
2014m12,.1667671
2015m1,.3516118
2015m2,.7301428
2015m3,.9451763
2015m4,.800682
2015m5,.0969696
2015m6,-.5421503
2015m7,-.6541771
2015m8,-.1023918
2015m9,.6787757
2015m10,1.091005
2015m11,1.140643
2015m12,.895601
2016m1,.7623684
2016m2,.7263838
2016m3,.732286
2016m4,.8101639
