date,swb_happiness
2011m1,-.703696
2011m2,-.1834
2011m3,-.002417
2011m4,-.0201544
2011m5,-.0157781
2011m6,-.13835
2011m7,-.4113867
2011m8,-.6623443
2011m9,-.3697846
2011m10,.1361388
2011m11,.4503669
2011m12,.483327
2012m1,-.0599232
2012m2,-.1103195
2012m3,.1932747
2012m4,.2620067
2012m5,.1971584
2012m6,.1145646
2012m7,.18208
2012m8,.3203327
2012m9,.4054222
2012m10,.603807
2012m11,.4518452
2012m12,.1691061
2013m1,-.2373691
2013m2,.0037745
2013m3,.3361066
2013m4,.409234
2013m5,.5840182
2013m6,.643938
2013m7,.3778691
2013m8,-.1462284
2013m9,-.1360948
2013m10,.3676018
2013m11,.8804689
2013m12,1.040957
2014m1,.8064542
2014m2,.9722214
2014m3,1.359665
2014m4,1.64966
2014m5,1.646359
2014m6,1.050062
2014m7,.1927995
2014m8,-.6867636
2014m9,-1.039079
2014m10,-.3790846
2014m11,.2732861
2014m12,.4682691
2015m1,.4823228
2015m2,.4958129
2015m3,.8050858
2015m4,1.175262
2015m5,1.233274
2015m6,.998688
2015m7,.6458539
2015m8,.0124895
2015m9,-.057108
2015m10,.7834367
2015m11,1.432213
2015m12,1.527384
2016m1,1.234441
2016m2,1.146688
2016m3,1.191345
2016m4,1.674997
