date,cat_summer_leisure
2011m1,-.7350562
2011m2,-.5073673
2011m3,-.1039264
2011m4,.5026494
2011m5,1.182845
2011m6,1.682491
2011m7,1.629005
2011m8,.9698874
2011m9,.1010978
2011m10,-.5996802
2011m11,-.9939253
2011m12,-1.029759
2012m1,-.7850595
2012m2,-.3912329
2012m3,.1186096
2012m4,.6669922
2012m5,1.233196
2012m6,1.576056
2012m7,1.356342
2012m8,.6515012
2012m9,-.1740407
2012m10,-.814366
2012m11,-1.129034
2012m12,-1.157792
2013m1,-.9376485
2013m2,-.6537287
2013m3,-.2628143
2013m4,.2617186
2013m5,.839845
2013m6,1.219864
2013m7,1.164557
2013m8,.6063626
2013m9,-.1846351
2013m10,-.815778
2013m11,-1.179613
2013m12,-1.217945
2014m1,-1.047489
2014m2,-.7552484
2014m3,-.29495
2014m4,.3194139
2014m5,.9556944
2014m6,1.318546
2014m7,1.205458
2014m8,.6086888
2014m9,-.2089618
2014m10,-.8424781
2014m11,-1.149212
2014m12,-1.135319
2015m1,-.9211218
2015m2,-.580552
2015m3,-.0828382
2015m4,.5100214
2015m5,1.06077
2015m6,1.397021
2015m7,1.259118
2015m8,.6526437
2015m9,-.1262567
2015m10,-.7730529
2015m11,-1.121675
2015m12,-1.131808
2016m1,-.8953353
2016m2,-.5576047
2016m3,-.1230725
2016m4,.3699849
