region,date,health
PACA,2013m1,-.2118887447752059
PACA,2013m2,-.1019069439731538
PACA,2013m3,-.0160924823023379
PACA,2013m4,-.2932998742908239
PACA,2013m5,-.5613938786089421
PACA,2013m6,-.4175760565325618
PACA,2013m7,-.9652595772407949
PACA,2013m8,-.86623760368675
PACA,2013m9,-.1859874958172441
PACA,2013m10,.0281679763458669
PACA,2013m11,-.018522185832262
PACA,2013m12,-.5115377832204103
PACA,2014m1,.2952238872647285
PACA,2014m2,.498888896824792
PACA,2014m3,.1806397009640932
PACA,2014m4,-.0119954144582152
PACA,2014m5,.1605413563549519
PACA,2014m6,-.0871264489367604
PACA,2014m7,-.1339974538423121
PACA,2014m8,-.1826105859130621
PACA,2014m9,.7169388433918357
PACA,2014m10,.5975626440485939
PACA,2014m11,.5508363697677851
PACA,2014m12,.3844777247868478
PACA,2015m1,.7102363155223429
PACA,2015m2,1.293624393641949
PACA,2015m3,1.193883377313614
PACA,2015m4,.779632318019867
PACA,2015m5,.6184724070131778
PACA,2015m6,.6825667448341847
PACA,2015m7,-.003743473533541
PACA,2015m8,.236144333332777
PACA,2015m9,.9157291173003614
PACA,2015m10,1.016150815784931
PACA,2015m11,.8603365883231163
PACA,2015m12,.5000248715281487
PACA,2016m1,1.500819227099419
PACA,2016m2,1.756412803009152
PACA,2016m3,1.639628572762013
PACA,2016m4,1.330232980847359
PACA,2016m5,1.223107120394707
PACA,2016m6,
