worry
-.0373281
.7172086
.5059378
.6727775
-.0248407
-.1992663
.1533762
.344552
.2268062
1.3139
.5744674
1.091651
.6221335
.1773512
-1.04743
-.691749
.063967
.377674
.0788063
.8380409
.9518198
.9527738
1.912704
1.720102
1.100063
-.1900744
-1.047732
-.4375044
-.7466831
-.059865
-.2664115
1.010877
.9303412
.5816554
.2574176
.8571658
1.426467
.681857
-.3753344
-.1798581
-.3887904
-.9087263
-.612242
-.1305872
1.313457
.3984786
.5274267
.751326
.5214031
.4206632
-.4028701
-1.252412
-.8665158
-.8181506
-.846042
-.1441091
.7098751
