region,date,health
Bretagne,2013m1,-.1557924497872591
Bretagne,2013m2,.1003510412760079
Bretagne,2013m3,-.0752629388123751
Bretagne,2013m4,-.5879397124052048
Bretagne,2013m5,-.5224011287093162
Bretagne,2013m6,-.636843116208911
Bretagne,2013m7,-.8174657594412565
Bretagne,2013m8,-.6325617298483849
Bretagne,2013m9,-.1221732899546623
Bretagne,2013m10,-.3419986397027969
Bretagne,2013m11,-.1667566075455397
Bretagne,2013m12,-.5902514276094735
Bretagne,2014m1,.2403752535581589
Bretagne,2014m2,.4177521979669109
Bretagne,2014m3,.1822583004832268
Bretagne,2014m4,.0979499137029052
Bretagne,2014m5,-.0607380533590913
Bretagne,2014m6,-.2207830417668447
Bretagne,2014m7,-.3064503435045481
Bretagne,2014m8,-.0564433716237545
Bretagne,2014m9,.8421155393123627
Bretagne,2014m10,.62202905472368
Bretagne,2014m11,.459082910604775
Bretagne,2014m12,-.0825689076911658
Bretagne,2015m1,.5774105407297612
Bretagne,2015m2,.8111101850867272
Bretagne,2015m3,.7131583862006664
Bretagne,2015m4,.33022141456604
Bretagne,2015m5,.2961379045736976
Bretagne,2015m6,.5008543010102585
Bretagne,2015m7,.2546666471287608
Bretagne,2015m8,.3791761212982238
Bretagne,2015m9,1.005683931708336
Bretagne,2015m10,.7973268199712038
Bretagne,2015m11,.9638036075280979
Bretagne,2015m12,.5441814081743359
Bretagne,2016m1,1.416718596220016
Bretagne,2016m2,1.338620880246162
Bretagne,2016m3,1.693596771359444
Bretagne,2016m4,1.231187604833394
Bretagne,2016m5,.6674652330577373
Bretagne,2016m6,
