region,date,family2
Bretagne,2013m1,-.283623735109965
Bretagne,2013m2,.0245367189248403
Bretagne,2013m3,-.6223213275273641
Bretagne,2013m4,-.7464102109273275
Bretagne,2013m5,-.5357230181495348
Bretagne,2013m6,-.0156996846199036
Bretagne,2013m7,-.4512032667795817
Bretagne,2013m8,-.2687234878540039
Bretagne,2013m9,-.5366336504618326
Bretagne,2013m10,.0901051610708237
Bretagne,2013m11,-.2089403681457043
Bretagne,2013m12,-.7503914634386698
Bretagne,2014m1,-.0593329841891925
Bretagne,2014m2,-.3896894156932831
Bretagne,2014m3,-.1758428712685903
Bretagne,2014m4,-.4548859943946202
Bretagne,2014m5,.9458488921324412
Bretagne,2014m6,.7629452546437582
Bretagne,2014m7,.0682846903800964
Bretagne,2014m8,.364516297976176
Bretagne,2014m9,.3584827780723572
Bretagne,2014m10,-.4384052157402039
Bretagne,2014m11,.857985387245814
Bretagne,2014m12,-.909026060719043
Bretagne,2015m1,.1700495580832163
Bretagne,2015m2,.8894236981868744
Bretagne,2015m3,.1287892957528432
Bretagne,2015m4,-.0986926617721717
Bretagne,2015m5,.1892301936944326
Bretagne,2015m6,1.029515974223614
Bretagne,2015m7,.8874743282794952
Bretagne,2015m8,.3624842477341493
Bretagne,2015m9,1.071104347705841
Bretagne,2015m10,.5606625427802404
Bretagne,2015m11,-.0456309554477533
Bretagne,2015m12,-.0212783465782801
Bretagne,2016m1,1.350941230853399
Bretagne,2016m2,1.350036899248759
Bretagne,2016m3,1.208802322546641
Bretagne,2016m4,.9216863488157591
Bretagne,2016m5,1.149803479512532
Bretagne,2016m6,
