date,cat_family
2011m1,.0365804
2011m2,-.1001489
2011m3,-.2217216
2011m4,-.3025551
2011m5,-.249044
2011m6,-.0847371
2011m7,.3965135
2011m8,1.347297
2011m9,1.999918
2011m10,2.251161
2011m11,1.872172
2011m12,1.352958
2012m1,.924743
2012m2,.4463534
2012m3,-.0434288
2012m4,-.3936325
2012m5,-.5480081
2012m6,-.4437167
2012m7,.0484621
2012m8,.8309252
2012m9,1.302484
2012m10,1.337074
2012m11,.9058625
2012m12,.3610487
2013m1,-.0043556
2013m2,-.0448753
2013m3,-.0112635
2013m4,-.1832249
2013m5,-.3559554
2013m6,-.5035167
2013m7,-.1299832
2013m8,.6321276
2013m9,1.210508
2013m10,1.450182
2013m11,1.065524
2013m12,.4033261
2014m1,-.2805206
2014m2,-.6428877
2014m3,-.7394971
2014m4,-.9224423
2014m5,-1.176861
2014m6,-1.280531
2014m7,-1.042444
2014m8,-.5444574
2014m9,-.1542619
2014m10,-.0448404
2014m11,-.2290386
2014m12,-.4913534
2015m1,-.7374084
2015m2,-.9631467
2015m3,-1.117162
2015m4,-1.317094
2015m5,-1.501843
2015m6,-1.488904
2015m7,-1.014193
2015m8,-.191816
2015m9,.3942707
2015m10,.5247194
2015m11,.2597659
2015m12,-.0238395
2016m1,-.1588301
2016m2,-.3831669
2016m3,-.608229
2016m4,-.6790395
