family_stress_f
-.4257426
-1.372181
-.5891945
1.231276
-.0475207
.6409644
-.1146219
.2631855
-1.625634
-.9891444
-.8652697
-.0717082
-.3995339
.359124
-.6923289
.4524269
-.243753
1.752861
1.752627
1.713658
.4519787
-.8366001
1.026343
-1.424591
-1.171448
-1.062596
-.2308612
.1994897
-1.008148
.0368629
.2852801
.2354812
-.2845686
.3913226
-1.058229
-.3526463
-1.725127
-.5380851
-.9673806
-.4623588
-.8217692
-.7440626
1.113672
1.289485
2.540147
.2252036
.1018413
-.6809951
-.3658302
-.6186054
-.1593835
-.176218
1.641758
1.685795
2.481763
.283453
-.0298639
