date,swb_sadness
2008m1,-1.147322
2008m2,-.8364412
2008m3,-.6339628
2008m4,-.5706103
2008m5,-.3502993
2008m6,-.172042
2008m7,-.0351278
2008m8,.1680068
2008m9,.2681742
2008m10,.5768489
2008m11,1.138505
2008m12,1.363532
2009m1,1.49772
2009m2,1.609865
2009m3,1.298294
2009m4,.6528565
2009m5,-.0146941
2009m6,-.0007027
2009m7,.2413061
2009m8,.4708838
2009m9,.3085959
2009m10,-.1080773
2009m11,-.737366
2009m12,-1.318816
2010m1,-1.549895
2010m2,-1.634957
2010m3,-1.431298
2010m4,-1.402193
2010m5,-1.360752
2010m6,-1.088993
2010m7,-1.14878
2010m8,-1.370181
2010m9,-1.338091
2010m10,-1.5499
2010m11,-1.378148
2010m12,-1.088553
2011m1,-.9072756
2011m2,-1.000492
2011m3,-1.185453
2011m4,-1.375865
2011m5,-1.335721
2011m6,-1.105383
2011m7,-1.00141
2011m8,-1.114007
2011m9,-1.326711
2011m10,-1.46079
2011m11,-1.35712
2011m12,-1.243914
2012m1,-1.341492
2012m2,-1.439817
2012m3,-1.689509
2012m4,-1.772472
2012m5,-1.433812
2012m6,-1.061443
2012m7,-.8878152
2012m8,-.8556207
2012m9,-.7296363
2012m10,-.4335698
2012m11,-.1330442
2012m12,-.0078472
2013m1,-.4132852
2013m2,-.9293196
2013m3,-1.318915
2013m4,-1.482486
2013m5,-1.458569
2013m6,-1.398829
2013m7,-1.411157
2013m8,-1.361832
2013m9,-1.513347
2013m10,-1.604779
2013m11,-1.545457
2013m12,-1.605719
2014m1,-1.845968
2014m2,-1.980306
2014m3,-2.00789
2014m4,-1.927256
2014m5,-1.692863
2014m6,-1.54728
2014m7,-1.377061
2014m8,-1.043392
2014m9,-.8066429
2014m10,-.9074669
2014m11,-.9436465
2014m12,-1.237984
2015m1,-1.807652
2015m2,-2.137883
2015m3,-2.244317
2015m4,-2.25581
2015m5,-2.08987
2015m6,-1.922994
2015m7,-1.79986
2015m8,-1.4868
2015m9,-1.265489
2015m10,-1.212929
2015m11,-1.230985
2015m12,-1.465667
2016m1,-2.021496
2016m2,-2.206777
2016m3,-1.946341
2016m4,-1.614205
