learn
-1.897437
-.610451
-.4574978
.0315117
.0770858
-.3944612
-.593438
-1.345804
-.3816684
.1437815
.1169879
.3344403
.4547848
.3753216
.6599883
.9569989
-.2980003
-.5612926
-.8048202
.2642853
1.820415
.3291828
.3784625
-.1974066
.6722465
.1575343
1.47411
-.2552673
-.7309292
.1748363
-.0379968
.056788
1.468804
1.182274
1.803098
1.355831
-.3228349
1.651964
.354499
.6745977
.8743175
.2932923
.0664707
1.513057
2.482266
1.773031
1.591424
.2469923
-.5204415
2.001513
.8079868
.3268872
.4211448
-.9813685
-1.118259
.0851231
.2960405
