personal_security_f
-.2972713
.2338928
.261679
-.1660084
-.3295039
-.5269313
-.9112228
-1.812334
-1.285607
-.7315073
-1.088174
-.2300283
-.0342979
-.9816132
.5389378
.1008513
-.5602326
-.6638057
.2758445
-1.087393
-.8320109
-1.018611
.4954704
4.90415
2.983963
.5512701
.81804
.9824091
.6463878
-.0783353
.1051847
-1.101063
-.8693222
-.5570476
.7387982
.3823907
-.3032008
.0362979
-.4464413
.6041811
.2127237
-.4837815
.2020752
-.3695955
-.7858173
.3362843
.9568794
.8026175
-.0097319
.5240666
.03644
.4330261
-.2910218
.1511126
.1468036
-.5279276
-.0819377
