date,cat_social_progress
2008m1,-.4357356
2008m2,-.2271226
2008m3,-.0264153
2008m4,-.0227246
2008m5,-.315019
2008m6,-.7770849
2008m7,-1.068396
2008m8,-.9453187
2008m9,-.3882804
2008m10,-.135992
2008m11,-.2929837
2008m12,-.511584
2009m1,-.5864685
2009m2,-.2573308
2009m3,-.0944596
2009m4,-.1300193
2009m5,-.4313532
2009m6,-.8795845
2009m7,-1.124065
2009m8,-.8750679
2009m9,-.1690601
2009m10,.3995531
2009m11,.4672796
2009m12,.3011284
2010m1,.17987
2010m2,.3956259
2010m3,.6447119
2010m4,.7212611
2010m5,.3794068
2010m6,-.302615
2010m7,-.7208232
2010m8,-.659543
2010m9,-.1853424
2010m10,.2556508
2010m11,.2604864
2010m12,-.0116568
2011m1,-.2860846
2011m2,-.2773745
2011m3,-.2257181
2011m4,-.2496217
2011m5,-.5424632
2011m6,-.9836479
2011m7,-1.239974
2011m8,-1.045727
2011m9,-.4417838
2011m10,-.0429311
2011m11,-.0236687
2011m12,-.2235825
2012m1,-.2781724
2012m2,-.2080068
2012m3,-.0219164
2012m4,-.0210737
2012m5,-.3586133
2012m6,-.7885955
2012m7,-.957701
2012m8,-.7227073
2012m9,-.2851481
2012m10,-.2699135
2012m11,-.6964282
2012m12,-1.238581
2013m1,-1.194025
2013m2,-.7505054
2013m3,-.3801048
2013m4,-.2205615
2013m5,-.4514827
2013m6,-.8931013
2013m7,-1.094945
2013m8,-.7653542
2013m9,-.0446971
2013m10,.371313
2013m11,.2341826
2013m12,-.0907308
2014m1,-.0820111
2014m2,.1081123
2014m3,.2689558
2014m4,.1942443
2014m5,-.2001298
2014m6,-.5901465
2014m7,-.6584495
2014m8,-.0670295
2014m9,.8911194
2014m10,1.366821
2014m11,1.375749
2014m12,1.22916
2015m1,1.380702
2015m2,1.837232
2015m3,2.042003
2015m4,1.921584
2015m5,1.256088
2015m6,.3893032
2015m7,-.1498219
2015m8,.0676339
2015m9,.8841524
2015m10,1.338568
2015m11,1.374095
2015m12,1.321995
2016m1,1.46272
2016m2,1.64839
2016m3,1.780751
2016m4,1.886728
