region,date,social
Haute-Normandie,2013m1,.1452391091734171
Haute-Normandie,2013m2,.9326415831844012
Haute-Normandie,2013m3,1.061750215788682
Haute-Normandie,2013m4,-.0353662470976512
Haute-Normandie,2013m5,.7983098197728395
Haute-Normandie,2013m6,.3016476680835088
Haute-Normandie,2013m7,-.6489333311716715
Haute-Normandie,2013m8,-.3952240745226542
Haute-Normandie,2013m9,.4843169152736664
Haute-Normandie,2013m10,.0043530911207199
Haute-Normandie,2013m11,-.0589080850283305
Haute-Normandie,2013m12,-.5778034627437592
Haute-Normandie,2014m1,.2211973772694667
Haute-Normandie,2014m2,-.2694912403821945
Haute-Normandie,2014m3,-.2326161824166775
Haute-Normandie,2014m4,-.1752997847894827
Haute-Normandie,2014m5,.0148889124393463
Haute-Normandie,2014m6,.0655633459488551
Haute-Normandie,2014m7,-.3055380675941706
Haute-Normandie,2014m8,-.2812749093088011
Haute-Normandie,2014m9,.9211259633302689
Haute-Normandie,2014m10,.1986683135231336
Haute-Normandie,2014m11,.4565511246522267
Haute-Normandie,2014m12,-.7179897328217825
Haute-Normandie,2015m1,-.7416759232680002
Haute-Normandie,2015m2,-.3300327757994334
Haute-Normandie,2015m3,-.0603936885794004
Haute-Normandie,2015m4,-.3944698969523112
Haute-Normandie,2015m5,-.7993234495321909
Haute-Normandie,2015m6,-.2624445309241613
Haute-Normandie,2015m7,-.3456949939330419
Haute-Normandie,2015m8,-.634900813922286
Haute-Normandie,2015m9,.7508625090122223
Haute-Normandie,2015m10,.3529198542237282
Haute-Normandie,2015m11,-.2598887334267299
Haute-Normandie,2015m12,-.8259109904368719
Haute-Normandie,2016m1,.1956151227156321
Haute-Normandie,2016m2,-.0492139148215453
Haute-Normandie,2016m3,-.6426810920238495
Haute-Normandie,2016m4,-.2518409490585327
Haute-Normandie,2016m5,-.0029682529469331
Haute-Normandie,2016m6,
